r,t,f,y,UseByTechnologyAnnual
"Region1","PWR_OILPRD_001","HYD",2035,0
"Region1","PWR_OILPRD_001","IND_CHEM",2018,0
"Region1","PWR_OILPRD_001","IND_CHEM",2019,0
"Region1","PWR_OILPRD_001","IND_CHEM",2020,0
"Region1","PWR_OILPRD_001","IND_CHEM",2021,0
"Region1","PWR_OILPRD_001","IND_CHEM",2022,0
"Region1","PWR_OILPRD_001","IND_CHEM",2023,0
"Region1","PWR_OILPRD_001","IND_CHEM",2024,0
"Region1","PWR_OILPRD_001","IND_CHEM",2025,0
"Region1","PWR_OILPRD_001","IND_CHEM",2026,0
"Region1","PWR_OILPRD_001","IND_CHEM",2027,0
"Region1","PWR_OILPRD_001","IND_CHEM",2028,0
"Region1","PWR_OILPRD_001","IND_CHEM",2029,0
"Region1","PWR_OILPRD_001","IND_CHEM",2030,0
"Region1","PWR_OILPRD_001","IND_CHEM",2031,0
"Region1","PWR_OILPRD_001","IND_CHEM",2032,0
"Region1","PWR_OILPRD_001","IND_CHEM",2033,0
"Region1","PWR_OILPRD_001","IND_CHEM",2034,0
"Region1","PWR_OILPRD_001","IND_CHEM",2035,0
"Region1","PWR_OILPRD_001","IND_CMNT",2018,0
"Region1","PWR_OILPRD_001","IND_CMNT",2019,0
"Region1","PWR_OILPRD_001","IND_CMNT",2020,0
"Region1","PWR_OILPRD_001","IND_CMNT",2021,0
"Region1","PWR_OILPRD_001","IND_CMNT",2022,0
"Region1","PWR_OILPRD_001","IND_CMNT",2023,0
"Region1","PWR_OILPRD_001","IND_CMNT",2024,0
"Region1","PWR_OILPRD_001","IND_CMNT",2025,0
"Region1","PWR_OILPRD_001","IND_CMNT",2026,0
"Region1","PWR_OILPRD_001","IND_CMNT",2027,0
"Region1","PWR_OILPRD_001","IND_CMNT",2028,0
"Region1","PWR_OILPRD_001","IND_CMNT",2029,0
"Region1","PWR_OILPRD_001","IND_CMNT",2030,0
"Region1","PWR_OILPRD_001","IND_CMNT",2031,0
"Region1","PWR_OILPRD_001","IND_CMNT",2032,0
"Region1","PWR_OILPRD_001","IND_CMNT",2033,0
"Region1","PWR_OILPRD_001","IND_CMNT",2034,0
"Region1","PWR_OILPRD_001","IND_CMNT",2035,0
"Region1","PWR_OILPRD_001","IND_FOOD",2018,0
"Region1","PWR_OILPRD_001","IND_FOOD",2019,0
"Region1","PWR_OILPRD_001","IND_FOOD",2020,0
"Region1","PWR_OILPRD_001","IND_FOOD",2021,0
"Region1","PWR_OILPRD_001","IND_FOOD",2022,0
"Region1","PWR_OILPRD_001","IND_FOOD",2023,0
"Region1","PWR_OILPRD_001","IND_FOOD",2024,0
"Region1","PWR_OILPRD_001","IND_FOOD",2025,0
"Region1","PWR_OILPRD_001","IND_FOOD",2026,0
"Region1","PWR_OILPRD_001","IND_FOOD",2027,0
"Region1","PWR_OILPRD_001","IND_FOOD",2028,0
"Region1","PWR_OILPRD_001","IND_FOOD",2029,0
"Region1","PWR_OILPRD_001","IND_FOOD",2030,0
"Region1","PWR_OILPRD_001","IND_FOOD",2031,0
"Region1","PWR_OILPRD_001","IND_FOOD",2032,0
"Region1","PWR_OILPRD_001","IND_FOOD",2033,0
"Region1","PWR_OILPRD_001","IND_FOOD",2034,0
"Region1","PWR_OILPRD_001","IND_FOOD",2035,0
"Region1","PWR_OILPRD_001","IND_OTH",2018,0
"Region1","PWR_OILPRD_001","IND_OTH",2019,0
"Region1","PWR_OILPRD_001","IND_OTH",2020,0
"Region1","PWR_OILPRD_001","IND_OTH",2021,0
"Region1","PWR_OILPRD_001","IND_OTH",2022,0
"Region1","PWR_OILPRD_001","IND_OTH",2023,0
"Region1","PWR_OILPRD_001","IND_OTH",2024,0
"Region1","PWR_OILPRD_001","IND_OTH",2025,0
"Region1","PWR_OILPRD_001","IND_OTH",2026,0
"Region1","PWR_OILPRD_001","IND_OTH",2027,0
"Region1","PWR_OILPRD_001","IND_OTH",2028,0
"Region1","PWR_OILPRD_001","IND_OTH",2029,0
"Region1","PWR_OILPRD_001","IND_OTH",2030,0
"Region1","PWR_OILPRD_001","IND_OTH",2031,0
"Region1","PWR_OILPRD_001","IND_OTH",2032,0
"Region1","PWR_OILPRD_001","IND_OTH",2033,0
"Region1","PWR_OILPRD_001","IND_OTH",2034,0
"Region1","PWR_OILPRD_001","IND_OTH",2035,0
"Region1","PWR_OILPRD_001","IND_TEXT",2018,0
"Region1","PWR_OILPRD_001","IND_TEXT",2019,0
"Region1","PWR_OILPRD_001","IND_TEXT",2020,0
"Region1","PWR_OILPRD_001","IND_TEXT",2021,0
"Region1","PWR_OILPRD_001","IND_TEXT",2022,0
"Region1","PWR_OILPRD_001","IND_TEXT",2023,0
"Region1","PWR_OILPRD_001","IND_TEXT",2024,0
"Region1","PWR_OILPRD_001","IND_TEXT",2025,0
"Region1","PWR_OILPRD_001","IND_TEXT",2026,0
"Region1","PWR_OILPRD_001","IND_TEXT",2027,0
"Region1","PWR_OILPRD_001","IND_TEXT",2028,0
"Region1","PWR_OILPRD_001","IND_TEXT",2029,0
"Region1","PWR_OILPRD_001","IND_TEXT",2030,0
"Region1","PWR_OILPRD_001","IND_TEXT",2031,0
"Region1","PWR_OILPRD_001","IND_TEXT",2032,0
"Region1","PWR_OILPRD_001","IND_TEXT",2033,0
"Region1","PWR_OILPRD_001","IND_TEXT",2034,0
"Region1","PWR_OILPRD_001","IND_TEXT",2035,0
"Region1","PWR_OILPRD_001","KER",2018,0
"Region1","PWR_OILPRD_001","KER",2019,0
"Region1","PWR_OILPRD_001","KER",2020,0
"Region1","PWR_OILPRD_001","KER",2021,0
"Region1","PWR_OILPRD_001","KER",2022,0
"Region1","PWR_OILPRD_001","KER",2023,0
"Region1","PWR_OILPRD_001","KER",2024,0
"Region1","PWR_OILPRD_001","KER",2025,0
"Region1","PWR_OILPRD_001","KER",2026,0
"Region1","PWR_OILPRD_001","KER",2027,0
"Region1","PWR_OILPRD_001","KER",2028,0
"Region1","PWR_OILPRD_001","KER",2029,0
"Region1","PWR_OILPRD_001","KER",2030,0
"Region1","PWR_OILPRD_001","KER",2031,0
"Region1","PWR_OILPRD_001","KER",2032,0
"Region1","PWR_OILPRD_001","KER",2033,0
"Region1","PWR_OILPRD_001","KER",2034,0
"Region1","PWR_OILPRD_001","KER",2035,0
"Region1","PWR_OILPRD_001","LPG",2018,0
"Region1","PWR_OILPRD_001","LPG",2019,0
"Region1","PWR_OILPRD_001","LPG",2020,0
"Region1","PWR_OILPRD_001","LPG",2021,0
"Region1","PWR_OILPRD_001","LPG",2022,0
"Region1","PWR_OILPRD_001","LPG",2023,0
"Region1","PWR_OILPRD_001","LPG",2024,0
"Region1","PWR_OILPRD_001","LPG",2025,0
"Region1","PWR_OILPRD_001","LPG",2026,0
"Region1","PWR_OILPRD_001","LPG",2027,0
"Region1","PWR_OILPRD_001","LPG",2028,0
"Region1","PWR_OILPRD_001","LPG",2029,0
"Region1","PWR_OILPRD_001","LPG",2030,0
"Region1","PWR_OILPRD_001","LPG",2031,0
"Region1","PWR_OILPRD_001","LPG",2032,0
"Region1","PWR_OILPRD_001","LPG",2033,0
"Region1","PWR_OILPRD_001","LPG",2034,0
"Region1","PWR_OILPRD_001","LPG",2035,0
"Region1","PWR_OILPRD_001","NGS_001",2018,0
"Region1","PWR_OILPRD_001","NGS_001",2019,0
"Region1","PWR_OILPRD_001","NGS_001",2020,0
"Region1","PWR_OILPRD_001","NGS_001",2021,0
"Region1","PWR_OILPRD_001","NGS_001",2022,0
"Region1","PWR_OILPRD_001","NGS_001",2023,0
"Region1","PWR_OILPRD_001","NGS_001",2024,0
"Region1","PWR_OILPRD_001","NGS_001",2025,0
"Region1","PWR_OILPRD_001","NGS_001",2026,0
"Region1","PWR_OILPRD_001","NGS_001",2027,0
"Region1","PWR_OILPRD_001","NGS_001",2028,0
"Region1","PWR_OILPRD_001","NGS_001",2029,0
"Region1","PWR_OILPRD_001","NGS_001",2030,0
"Region1","PWR_OILPRD_001","NGS_001",2031,0
"Region1","PWR_OILPRD_001","NGS_001",2032,0
"Region1","PWR_OILPRD_001","NGS_001",2033,0
"Region1","PWR_OILPRD_001","NGS_001",2034,0
"Region1","PWR_OILPRD_001","NGS_001",2035,0
"Region1","PWR_OILPRD_001","NGS_002",2018,0
"Region1","PWR_OILPRD_001","NGS_002",2019,0
"Region1","PWR_OILPRD_001","NGS_002",2020,0
"Region1","PWR_OILPRD_001","NGS_002",2021,0
"Region1","PWR_OILPRD_001","NGS_002",2022,0
"Region1","PWR_OILPRD_001","NGS_002",2023,0
"Region1","PWR_OILPRD_001","NGS_002",2024,0
"Region1","PWR_OILPRD_001","NGS_002",2025,0
"Region1","PWR_OILPRD_001","NGS_002",2026,0
"Region1","PWR_OILPRD_001","NGS_002",2027,0
"Region1","PWR_OILPRD_001","NGS_002",2028,0
"Region1","PWR_OILPRD_001","NGS_002",2029,0
"Region1","PWR_OILPRD_001","NGS_002",2030,0
"Region1","PWR_OILPRD_001","NGS_002",2031,0
"Region1","PWR_OILPRD_001","NGS_002",2032,0
"Region1","PWR_OILPRD_001","NGS_002",2033,0
"Region1","PWR_OILPRD_001","NGS_002",2034,0
"Region1","PWR_OILPRD_001","NGS_002",2035,0
"Region1","PWR_OILPRD_001","OIL",2018,0
"Region1","PWR_OILPRD_001","OIL",2019,0
"Region1","PWR_OILPRD_001","OIL",2020,0
"Region1","PWR_OILPRD_001","OIL",2021,0
"Region1","PWR_OILPRD_001","OIL",2022,0
"Region1","PWR_OILPRD_001","OIL",2023,0
"Region1","PWR_OILPRD_001","OIL",2024,0
"Region1","PWR_OILPRD_001","OIL",2025,0
"Region1","PWR_OILPRD_001","OIL",2026,0
"Region1","PWR_OILPRD_001","OIL",2027,0
"Region1","PWR_OILPRD_001","OIL",2028,0
"Region1","PWR_OILPRD_001","OIL",2029,0
"Region1","PWR_OILPRD_001","OIL",2030,0
"Region1","PWR_OILPRD_001","OIL",2031,0
"Region1","PWR_OILPRD_001","OIL",2032,0
"Region1","PWR_OILPRD_001","OIL",2033,0
"Region1","PWR_OILPRD_001","OIL",2034,0
"Region1","PWR_OILPRD_001","OIL",2035,0
"Region1","PWR_OILPRD_001","OTH_EN",2018,0
"Region1","PWR_OILPRD_001","OTH_EN",2019,0
"Region1","PWR_OILPRD_001","OTH_EN",2020,0
"Region1","PWR_OILPRD_001","OTH_EN",2021,0
"Region1","PWR_OILPRD_001","OTH_EN",2022,0
"Region1","PWR_OILPRD_001","OTH_EN",2023,0
"Region1","PWR_OILPRD_001","OTH_EN",2024,0
"Region1","PWR_OILPRD_001","OTH_EN",2025,0
"Region1","PWR_OILPRD_001","OTH_EN",2026,0
"Region1","PWR_OILPRD_001","OTH_EN",2027,0
"Region1","PWR_OILPRD_001","OTH_EN",2028,0
"Region1","PWR_OILPRD_001","OTH_EN",2029,0
"Region1","PWR_OILPRD_001","OTH_EN",2030,0
"Region1","PWR_OILPRD_001","OTH_EN",2031,0
"Region1","PWR_OILPRD_001","OTH_EN",2032,0
"Region1","PWR_OILPRD_001","OTH_EN",2033,0
"Region1","PWR_OILPRD_001","OTH_EN",2034,0
"Region1","PWR_OILPRD_001","OTH_EN",2035,0
"Region1","PWR_OILPRD_001","RE_FUEL",2018,0
"Region1","PWR_OILPRD_001","RE_FUEL",2019,0
"Region1","PWR_OILPRD_001","RE_FUEL",2020,0
"Region1","PWR_OILPRD_001","RE_FUEL",2021,0
"Region1","PWR_OILPRD_001","RE_FUEL",2022,0
"Region1","PWR_OILPRD_001","RE_FUEL",2023,0
"Region1","PWR_OILPRD_001","RE_FUEL",2024,0
"Region1","PWR_OILPRD_001","RE_FUEL",2025,0
"Region1","PWR_OILPRD_001","RE_FUEL",2026,0
"Region1","PWR_OILPRD_001","RE_FUEL",2027,0
"Region1","PWR_OILPRD_001","RE_FUEL",2028,0
"Region1","PWR_OILPRD_001","RE_FUEL",2029,0
"Region1","PWR_OILPRD_001","RE_FUEL",2030,0
"Region1","PWR_OILPRD_001","RE_FUEL",2031,0
"Region1","PWR_OILPRD_001","RE_FUEL",2032,0
"Region1","PWR_OILPRD_001","RE_FUEL",2033,0
"Region1","PWR_OILPRD_001","RE_FUEL",2034,0
"Region1","PWR_OILPRD_001","RE_FUEL",2035,0
"Region1","PWR_OILPRD_001","RES_COOL",2018,0
"Region1","PWR_OILPRD_001","RES_COOL",2019,0
"Region1","PWR_OILPRD_001","RES_COOL",2020,0
"Region1","PWR_OILPRD_001","RES_COOL",2021,0
"Region1","PWR_OILPRD_001","RES_COOL",2022,0
"Region1","PWR_OILPRD_001","RES_COOL",2023,0
"Region1","PWR_OILPRD_001","RES_COOL",2024,0
"Region1","PWR_OILPRD_001","RES_COOL",2025,0
"Region1","PWR_OILPRD_001","RES_COOL",2026,0
"Region1","PWR_OILPRD_001","RES_COOL",2027,0
"Region1","PWR_OILPRD_001","RES_COOL",2028,0
"Region1","PWR_OILPRD_001","RES_COOL",2029,0
"Region1","PWR_OILPRD_001","RES_COOL",2030,0
"Region1","PWR_OILPRD_001","RES_COOL",2031,0
"Region1","PWR_OILPRD_001","RES_COOL",2032,0
"Region1","PWR_OILPRD_001","RES_COOL",2033,0
"Region1","PWR_OILPRD_001","RES_COOL",2034,0
"Region1","PWR_OILPRD_001","RES_COOL",2035,0
"Region1","PWR_OILPRD_001","RES_COOLb",2018,0
"Region1","PWR_OILPRD_001","RES_COOLb",2019,0
"Region1","PWR_OILPRD_001","RES_COOLb",2020,0
"Region1","PWR_OILPRD_001","RES_COOLb",2021,0
"Region1","PWR_OILPRD_001","RES_COOLb",2022,0
"Region1","PWR_OILPRD_001","RES_COOLb",2023,0
"Region1","PWR_OILPRD_001","RES_COOLb",2024,0
"Region1","PWR_OILPRD_001","RES_COOLb",2025,0
"Region1","PWR_OILPRD_001","RES_COOLb",2026,0
"Region1","PWR_OILPRD_001","RES_COOLb",2027,0
"Region1","PWR_OILPRD_001","RES_COOLb",2028,0
"Region1","PWR_OILPRD_001","RES_COOLb",2029,0
"Region1","PWR_OILPRD_001","RES_COOLb",2030,0
"Region1","PWR_OILPRD_001","RES_COOLb",2031,0
"Region1","PWR_OILPRD_001","RES_COOLb",2032,0
"Region1","PWR_OILPRD_001","RES_COOLb",2033,0
"Region1","PWR_OILPRD_001","RES_COOLb",2034,0
"Region1","PWR_OILPRD_001","RES_COOLb",2035,0
"Region1","PWR_OILPRD_001","RES_CWH",2018,0
"Region1","PWR_OILPRD_001","RES_CWH",2019,0
"Region1","PWR_OILPRD_001","RES_CWH",2020,0
"Region1","PWR_OILPRD_001","RES_CWH",2021,0
"Region1","PWR_OILPRD_001","RES_CWH",2022,0
"Region1","PWR_OILPRD_001","RES_CWH",2023,0
"Region1","PWR_OILPRD_001","RES_CWH",2024,0
"Region1","PWR_OILPRD_001","RES_CWH",2025,0
"Region1","PWR_OILPRD_001","RES_CWH",2026,0
"Region1","PWR_OILPRD_001","RES_CWH",2027,0
"Region1","PWR_OILPRD_001","RES_CWH",2028,0
"Region1","PWR_OILPRD_001","RES_CWH",2029,0
"Region1","PWR_OILPRD_001","RES_CWH",2030,0
"Region1","PWR_OILPRD_001","RES_CWH",2031,0
"Region1","PWR_OILPRD_001","RES_CWH",2032,0
"Region1","PWR_OILPRD_001","RES_CWH",2033,0
"Region1","PWR_OILPRD_001","RES_CWH",2034,0
"Region1","PWR_OILPRD_001","RES_CWH",2035,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2018,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2019,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2020,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2021,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2022,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2023,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2024,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2025,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2026,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2027,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2028,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2029,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2030,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2031,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2032,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2033,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2034,0
"Region1","PWR_OILPRD_001","RES_ELC_APP",2035,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2018,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2019,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2020,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2021,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2022,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2023,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2024,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2025,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2026,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2027,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2028,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2029,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2030,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2031,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2032,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2033,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2034,0
"Region1","PWR_OILPRD_001","RES_ELC_APPb",2035,0
"Region1","PWR_OILPRD_001","SOL",2018,0
"Region1","PWR_OILPRD_001","SOL",2019,0
"Region1","PWR_OILPRD_001","SOL",2020,0
"Region1","PWR_OILPRD_001","SOL",2021,0
"Region1","PWR_OILPRD_001","SOL",2022,0
"Region1","PWR_OILPRD_001","SOL",2023,0
"Region1","PWR_OILPRD_001","SOL",2024,0
"Region1","PWR_OILPRD_001","SOL",2025,0
"Region1","PWR_OILPRD_001","SOL",2026,0
"Region1","PWR_OILPRD_001","SOL",2027,0
"Region1","PWR_OILPRD_001","SOL",2028,0
"Region1","PWR_OILPRD_001","SOL",2029,0
"Region1","PWR_OILPRD_001","SOL",2030,0
"Region1","PWR_OILPRD_001","SOL",2031,0
"Region1","PWR_OILPRD_001","SOL",2032,0
"Region1","PWR_OILPRD_001","SOL",2033,0
"Region1","PWR_OILPRD_001","SOL",2034,0
"Region1","PWR_OILPRD_001","SOL",2035,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2018,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2019,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2020,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2021,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2022,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2023,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2024,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2025,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2026,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2027,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2028,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2029,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2030,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2031,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2032,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2033,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2034,0
"Region1","PWR_OILPRD_001","TRA_AIR_FREIGHT",2035,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2018,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2019,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2020,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2021,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2022,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2023,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2024,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2025,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2026,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2027,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2028,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2029,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2030,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2031,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2032,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2033,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2034,0
"Region1","PWR_OILPRD_001","TRA_AIR_PSNG",2035,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2018,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2019,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2020,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2021,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2022,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2023,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2024,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2025,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2026,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2027,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2028,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2029,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2030,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2031,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2032,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2033,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2034,0
"Region1","PWR_OILPRD_001","TRA_LAND_FREIGHT",2035,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2018,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2019,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2020,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2021,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2022,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2023,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2024,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2025,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2026,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2027,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2028,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2029,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2030,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2031,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2032,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2033,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2034,0
"Region1","PWR_OILPRD_001","TRA_LAND_PSNG",2035,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2018,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2019,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2020,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2021,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2022,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2023,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2024,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2025,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2026,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2027,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2028,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2029,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2030,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2031,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2032,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2033,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2034,0
"Region1","PWR_OILPRD_001","TRA_SHIP_FREIGHT",2035,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2018,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2019,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2020,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2021,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2022,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2023,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2024,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2025,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2026,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2027,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2028,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2029,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2030,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2031,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2032,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2033,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2034,0
"Region1","PWR_OILPRD_001","TRA_SHIP_PSNG",2035,0
"Region1","PWR_OILPRD_001","WND",2018,0
"Region1","PWR_OILPRD_001","WND",2019,0
"Region1","PWR_OILPRD_001","WND",2020,0
"Region1","PWR_OILPRD_001","WND",2021,0
"Region1","PWR_OILPRD_001","WND",2022,0
"Region1","PWR_OILPRD_001","WND",2023,0
"Region1","PWR_OILPRD_001","WND",2024,0
"Region1","PWR_OILPRD_001","WND",2025,0
"Region1","PWR_OILPRD_001","WND",2026,0
"Region1","PWR_OILPRD_001","WND",2027,0
"Region1","PWR_OILPRD_001","WND",2028,0
"Region1","PWR_OILPRD_001","WND",2029,0
"Region1","PWR_OILPRD_001","WND",2030,0
"Region1","PWR_OILPRD_001","WND",2031,0
"Region1","PWR_OILPRD_001","WND",2032,0
"Region1","PWR_OILPRD_001","WND",2033,0
"Region1","PWR_OILPRD_001","WND",2034,0
"Region1","PWR_OILPRD_001","WND",2035,0
"Region1","PWR_OILPRD_002","BIO",2018,0
"Region1","PWR_OILPRD_002","BIO",2019,0
"Region1","PWR_OILPRD_002","BIO",2020,0
"Region1","PWR_OILPRD_002","BIO",2021,0
"Region1","PWR_OILPRD_002","BIO",2022,0
"Region1","PWR_OILPRD_002","BIO",2023,0
"Region1","PWR_OILPRD_002","BIO",2024,0
"Region1","PWR_OILPRD_002","BIO",2025,0
